player_name,player_id,season,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Royce O'Neale,onealro01,2023,5168,2527,-0.842199835,0.697495247,-0.144704587,-1.176279285,1.740087879,0.563808594,-0.961454485,0.955198791,-0.006255694,3.515892541,3.438585376,0.077307165,-0.662553416,1.931743169,1.269189753,-0.501685517
Cedi Osman,osmande01,2023,3332,1641,0.24151288,0.306847624,0.548360505,-0.187099242,1.793896837,1.606797595,0.155456357,0.586893835,0.742350192,2.896384671,3.123091709,-0.226707037,0.228476115,0.086974784,0.315450899,-0.296247467
Kelly Oubre Jr.,oubreke01,2023,3287,1548,0.240815921,0.516938515,0.757754436,-2.248685989,-0.682410782,-2.931096771,-0.159964524,0.312066101,0.152101577,2.306442081,2.306442081,0,-0.140448902,1.0777638,0.937314898,0.633792911
Chris Paul,paulch01,2023,4358,2139,2.413614135,-0.474614531,1.938999604,0.702192279,0.711770773,1.413963052,2.193948267,-0.272173299,1.921774968,5.043145575,4.403860678,0.639284897,2.223009749,0.919624403,3.142634152,-1.459473799
Cameron Payne,payneca01,2023,2341,1120,0.427944897,-1.737883574,-1.309938677,0.8375458,0.406142766,1.243688566,0.533439767,-1.405848328,-0.872408562,1.063545108,1.169217858,-0.10567275,0.398094789,-1.053332402,-0.655237612,0.080414957
Gary Payton II,paytoga02,2023,1171,559,0.133793091,-0.626653893,-0.492860802,3.553216027,-4.711548733,-1.158332705,0.848042614,-1.523990242,-0.675947628,0.590502406,0.598553207,-0.008050801,0.000500785,-0.691263689,-0.690762904,-0.183415418
Theo Pinson,pinsoth01,2023,699,323,-0.268912682,-3.523144588,-3.79205727,-2.665329605,-1.279359072,-3.944688677,-0.806856017,-3.24512833,-4.051984347,-0.214529758,-0.214529758,0,-1.398203532,-3.691259681,-5.089463213,-0.014221459
Scotty Pippen Jr.,pippesc02,2023,67,32,-1.50388532,3.855005452,2.351120132,-11.3506188,8.678743885,-2.671874919,-3.581584484,5.141436977,1.559852493,0.07090778,0.07090778,0,-2.455924465,3.129922267,0.673997802,0.779484083
Mason Plumlee,plumlma01,2023,4561,2145,0.981175114,-0.01787971,0.963295404,1.827525533,-3.579718885,-1.752193351,1.259837419,-0.751141447,0.508695973,3.590926029,3.197847367,0.393078662,0.16787614,0.001617563,0.169493702,0.046684727
Jakob Poeltl,poeltja01,2023,3992,1906,0.453000705,0.47125904,0.924259744,0.3858533,-1.01321902,-0.627365719,0.498955366,0.261069099,0.760024465,3.446398355,3.446398355,0,0.507703875,1.111286381,1.618990256,0.286319656
Aleksej Pokusevski,pokusal01,2023,1516,701,-1.971222451,1.095795238,-0.875427214,-3.696599949,-4.405334497,-8.101934446,-2.452482752,0.007875942,-2.444606809,0.109611739,0.109611739,0,-1.860769919,0.015716117,-1.845053802,0.358369214
Jordan Poole,poolejo01,2023,5955,2742,-0.161802281,-2.094107275,-2.255909555,-5.876358268,-0.175571278,-6.051929546,-1.394187954,-1.833064273,-3.227252226,-0.679874464,-0.442797006,-0.237077458,-0.613269938,-2.131165128,-2.744435066,1.110575961
Kevin Porter Jr.,porteke02,2023,4208,2024,1.956979217,-0.550146688,1.406832529,0.231834867,-0.605589731,-0.373754863,1.802663211,-0.534645043,1.268018169,4.148236485,4.148236485,0,2.266674782,-0.266874639,1.999800143,-0.023087575
Michael Porter Jr.,portemi01,2023,5078,2452,0.758577718,-2.256653911,-1.498076193,5.102059256,0.235388891,5.337448147,1.649003056,-1.879240064,-0.230237009,3.140413119,2.812946625,0.327466494,2.619224313,-1.991763083,0.627461229,-0.089673187
Otto Porter Jr.,porteot01,2023,306,146,-1.345453489,0.292351996,-1.053101492,-3.748559115,-4.454624012,-8.203183127,-1.952780961,-0.68906667,-2.641847631,0.008060825,0.008060825,0,-1.829302223,0.230423722,-1.598878501,0.058158408
Bobby Portis,portibo01,2023,4103,1925,0.07744861,-0.293753534,-0.216304924,-0.42857531,-2.922304822,-3.350880132,-0.031508921,-0.909581007,-0.941089928,1.764828089,1.714024202,0.050803887,0.438726925,-1.400868707,-0.962141783,-0.702236131
Kristaps Porzingis,porzikr01,2023,4381,2120,2.820652539,2.008523076,4.829175616,3.557773305,-0.261504743,3.296268562,3.143316461,1.674959472,4.818275933,8.239962892,8.239962892,0,4.034577622,1.775832217,5.810409839,0.66500735
Micah Potter,pottemi01,2023,117,52,1.697156102,2.024693749,3.721849851,-8.986018817,8.139995752,-0.846023065,-0.432781352,3.481445113,3.048663761,0.154511457,0.154511457,0,-0.559539056,1.960385824,1.400846768,0.43996789
Dwight Powell,poweldw01,2023,2969,1458,-1.690228095,1.223781808,-0.466446287,4.711919065,0.51813864,5.230057705,-0.479172744,1.176472866,0.697300123,2.559563149,2.559563149,0,-1.319707793,1.214138254,-0.105569539,-0.188359731
Norman Powell,powelno01,2023,3672,1734,1.501642439,-1.919080524,-0.417438085,-5.713461369,-0.060447136,-5.773908505,0.080266704,-1.64317124,-1.562904535,1.074369074,0.72169324,0.352675834,-0.377550482,-1.635397883,-2.012948365,1.076944047
Jason Preston,prestja01,2023,266,125,-0.114272806,-3.533333996,-3.647606802,-1.060833769,0.318481105,-0.742352664,-0.257790181,-2.888640367,-3.146430548,-0.024141893,-0.042608977,0.018467084,-1.164465534,-4.424302402,-5.588767936,-0.089430036
Joshua Primo,primojo01,2023,207,93,-3.904863797,2.100021027,-1.80484277,1.18971589,2.87901824,4.068734131,-3.04022093,2.454671598,-0.585549331,0.104159497,0.104159497,0,-3.556225885,0.906393541,-2.649832344,1.434245362
Taurean Prince,princta02,2023,2818,1292,-2.294951973,-1.208928221,-3.503880195,-1.255707177,0.216393206,-1.039313971,-2.207442593,-1.004874636,-3.21231723,-0.336382004,0.024561598,-0.360943602,-2.578476882,-1.579241341,-4.157718223,1.192960291
Payton Pritchard,pritcpa01,2023,1450,700,-0.209696678,-0.671079973,-0.880776651,-2.327694383,1.342678378,-0.985016005,-0.723438281,-0.343455602,-1.066893883,0.597572945,0.575000584,0.02257236,-0.105474471,-1.236653067,-1.342127539,-0.518295243
Trevelin Queen,queentr01,2023,152,70,-5.521583513,-4.019838386,-9.541421899,-1.714889369,8.032835274,6.317945906,-5.017222675,-1.669216914,-6.686439589,-0.141782301,-0.141782301,0,-4.840277085,-3.349520772,-8.189797858,0.858883001
Neemias Queta,quetane01,2023,70,29,-2.490879066,-3.372092133,-5.862971199,-20.2033803,-2.5513503,-22.7547306,-6.364733883,-3.341955892,-9.706689774,-0.103911488,-0.103911488,0,-6.15177008,-3.000081488,-9.151851567,0.962661911
Immanuel Quickley,quickim01,2023,5134,2519,1.917330549,0.729531423,2.646861972,-2.962000715,8.442796843,5.480796128,0.974506118,2.376847041,3.351353159,7.774905792,7.286247307,0.488658485,1.14334154,2.658059075,3.801400615,-1.001869377
Lester Quinones,quinole01,2023,41,18,-10.00084341,4.840398444,-5.160444962,3.652336925,11.99998842,15.65232535,-7.936213148,6.4910223,-1.445190848,0.012447047,0.012447047,0,-6.708483192,1.753532755,-4.954950436,3.910061564
Julius Randle,randlju01,2023,6218,3067,1.915982766,-0.919259299,0.996723467,2.099949355,-2.26213333,-0.162183976,2.029299273,-1.261216486,0.768082787,5.442206837,5.643174689,-0.200967852,2.880782047,-1.137768649,1.743013398,-0.218131008
Austin Reaves,reaveau01,2023,5167,2422,2.817659264,1.140355626,3.95801489,3.078781929,2.925002845,6.003784774,3.037568479,1.568489604,4.606058082,9.196078678,6.453196059,2.742882618,2.095392422,1.456188282,3.551580704,0.061750359
Cam Reddish,reddica01,2023,2091,990,-2.715866484,-0.922703698,-3.638570182,-4.376527871,-1.680772215,-6.057300086,-3.244336891,-1.105381017,-4.349717908,-0.811498506,-0.811498506,0,-2.624692334,-1.077527835,-3.702220169,0.104058819
Davon Reed,reedda01,2023,729,342,-4.13766225,-0.218797219,-4.356459469,-9.66743569,1.085466556,-8.581969134,-5.569035537,0.014788913,-5.554246624,-0.493546809,-0.493546809,0,-4.348043784,-0.897694851,-5.245738635,0.168240756
Paul Reed,reedpa01,2023,1874,912,-0.078723711,4.242986116,4.164262405,1.182434326,0.237455868,1.419890194,0.144677688,3.592513542,3.737191231,3.062790826,2.20890647,0.853884356,-0.292746894,3.375924957,3.083178063,-0.182462392
Naz Reid,reidna01,2023,2721,1251,-0.643721613,0.532320476,-0.111401137,-2.771745187,-0.294679726,-3.066424912,-1.116811593,0.376412225,-0.740399368,1.300282657,1.300282657,0,-0.653782356,0.582917902,-0.070864453,1.387695042
Jared Rhoden,rhodeja01,2023,408,198,-3.436405794,-1.170784883,-4.607190676,2.934473761,2.830801086,5.765274848,-2.28781348,-0.338084205,-2.625897685,0.012435331,0.012435331,0,-2.60557083,-1.996660817,-4.602231647,-0.816656117
Josh Richardson,richajo01,2023,3276,1530,-0.530505514,-1.436622186,-1.9671277,-1.898172595,1.096527636,-0.801644958,-0.80513494,-0.972705303,-1.777840243,0.755181818,0.755181818,0,-0.203270959,-0.829109204,-1.032380163,0.350821282
Nick Richards,richani01,2023,2583,1217,-0.853117362,-1.625684136,-2.478801498,-0.405804476,0.197891886,-0.207912591,-0.755947589,-1.331302398,-2.087249986,0.409237565,0.409237565,0,-1.782476694,-1.236668389,-3.019145083,-0.557464741
Austin Rivers,riverau01,2023,2262,1062,-2.223885266,-2.530305195,-4.754190461,-1.942767661,-3.329175768,-5.271943429,-2.284838182,-2.868145713,-5.152983895,-1.300726599,-1.192349243,-0.108377356,-3.02714184,-2.269994697,-5.297136538,-0.564143308
Duncan Robinson,robindu01,2023,2253,1109,0.578592521,-3.020416673,-2.441824152,1.843602026,-1.661952377,0.181649649,0.871146824,-2.944055472,-2.072908648,0.452669834,-0.721100125,1.173769959,1.022978625,-3.232196286,-2.209217661,0.211520037
Jeremiah Robinson-Earl,robinje02,2023,1758,814,-1.764096147,-0.645276372,-2.40937252,1.817829501,-2.758590384,-0.940760883,-1.125158421,-1.129350325,-2.254508746,0.205105342,0.205105342,0,-0.900137141,-0.840056611,-1.740193752,-0.330380664
Mitchell Robinson,robinmi01,2023,3802,1889,0.044056604,2.471866265,2.515922869,3.170504634,1.234945158,4.405449792,0.662265617,2.344548013,3.00681363,5.525741368,4.750208641,0.775532727,0.858666384,2.279932642,3.138599026,-0.746492191
Orlando Robinson,robinor01,2023,864,425,-1.434221723,-0.845400181,-2.279621904,-0.164216371,1.721311257,1.557094886,-1.259616644,-0.381416212,-1.641032856,0.238652211,0.238652211,0,-2.43079722,0.096886266,-2.333910954,-0.760029667
Isaiah Roby,robyis01,2023,1027,474,-3.573359744,-2.012509742,-5.585869486,-5.494832086,1.747975418,-3.746856668,-4.113076596,-1.246401145,-5.359477741,-0.634972314,-0.634972314,0,-4.417899238,-1.918525753,-6.336424991,0.625342108
David Roddy,roddyda01,2023,2851,1334,-2.947080856,-0.261674408,-3.208755265,-2.02263959,-2.811603387,-4.834242976,-2.937203968,-0.864508409,-3.801712376,-0.715404522,-0.693041768,-0.022362754,-3.273861643,-1.133325489,-4.407187132,-0.160355849
Ryan Rollins,rolliry01,2023,135,62,-13.00208297,-9.896059961,-22.89814293,-23.30054824,2.613567907,-20.68698033,-15.94815726,-7.867776132,-23.81593339,-0.691134707,-0.691134707,0,-12.48218272,-7.843927413,-20.32611013,3.751690385
Derrick Rose,rosede01,2023,739,341,-3.449950965,-0.847641361,-4.297592326,-5.949397951,0.36781306,-5.581584891,-4.228878968,-0.64790315,-4.876782118,-0.359546604,-0.29209663,-0.067449974,-2.914620049,-2.094750726,-5.009370775,-0.238697447
Terrence Ross,rosste01,2023,2935,1399,-0.505426522,-1.789026429,-2.29445295,-0.212922308,-1.465987311,-1.678909619,-0.458464705,-1.83326197,-2.291726675,0.320835785,0.294428357,0.026407427,-0.962209177,-1.936876481,-2.899085658,-0.212529556
Terry Rozier,roziete01,2023,4714,2221,0.228592454,-0.482378701,-0.253786247,1.815801427,-2.505464239,-0.689662812,0.680606956,-0.92139045,-0.240783494,2.828817597,2.828817597,0,0.872809247,-0.198285683,0.674523565,-0.51514081
Ricky Rubio,rubiori01,2023,1192,583,-2.704320905,4.294508668,1.590187763,-5.116734552,2.639647289,-2.477087263,-3.394015083,4.149976453,0.755961371,1.032842077,1.105832241,-0.072990164,-2.360464813,3.737604325,1.377139511,-0.026634992
D'Angelo Russell,russeda01,2023,5848,2777,2.367127606,-1.652349449,0.714778158,0.168487327,-2.440186562,-2.271699235,2.058439619,-1.938025608,0.120414011,4.099915409,4.065793562,0.034121847,2.128711808,-1.344888541,0.783823267,0.841264637
Matt Ryan,ryanma01,2023,687,310,-2.328827592,-2.506268532,-4.835096123,-0.175170183,-0.70638686,-0.881557043,-1.999732165,-2.285029021,-4.284761186,-0.243555855,-0.243555855,0,-1.508571129,-3.279072805,-4.787643934,0.300609068
Domantas Sabonis,sabondo01,2023,6254,2979,2.161883623,1.114524364,3.276407987,3.239370133,-3.20988653,0.029483603,2.466118942,0.316718797,2.78283774,8.410447935,8.658054592,-0.247606657,2.232018499,0.815071923,3.047090422,-0.329302366
Luka Samanic,samanlu01,2023,354,161,-3.429122519,-1.00598551,-4.435108029,1.064430997,1.493171877,2.557602874,-2.711207851,-0.513714325,-3.224922176,-0.039451796,-0.039451796,0,-1.245746086,-0.835426113,-2.081172199,1.14008069
Dario Saric,saricda01,2023,1693,806,-0.989217042,0.361857406,-0.627359636,0.562848863,-1.046589792,-0.483740929,-0.733971265,0.066928532,-0.667042733,0.8443521,0.8443521,0,-0.646126261,-0.30338052,-0.949506781,0.556594088
Olivier Sarr,sarrol01,2023,240,114,-3.243382142,-5.045321551,-8.288703693,-0.446063246,1.998417146,1.552353901,-2.858953762,-3.886758621,-6.745712382,-0.231341034,-0.231341034,0,-2.720715318,-4.781876515,-7.502591833,-0.460707638
Jordan Schakel,schakjo01,2023,12,6,8.860301491,8.97248325,17.83278474,19.8769268,16.99073705,36.86766384,11.78000502,11.2692898,23.04929482,0.07926967,0.07926967,0,13.7249437,11.20305817,24.92800187,0.374292295
Admiral Schofield,schofad01,2023,941,451,-1.445698415,-2.387514839,-3.833213254,-3.423740172,-1.975023113,-5.398763285,-1.910520476,-2.434229457,-4.344749933,-0.36767904,-0.36767904,0,-1.579959764,-2.582959229,-4.162918993,0.199902936
Dennis Schroder,schrode01,2023,5078,2403,-0.900048816,-0.386864637,-1.286913453,0.540459142,0.719523268,1.25998241,-0.657550996,-0.197027852,-0.854578848,2.336386211,1.780573071,0.555813139,-1.090898431,0.556329427,-0.534569004,-0.326745728
Jay Scrubb,scrubja01,2023,64,30,2.026198999,-3.983531832,-1.957332833,0.3860221,-15.8076417,-15.4216196,1.861971432,-6.667199799,-4.805228367,-0.031703637,-0.031703637,0,4.58311756,-6.382295048,-1.799177487,0.790316127
Dereon Seabron,seabrde01,2023,25,12,-1.22009924,-6.153257272,-7.373356513,0.947767485,14.29357377,15.24134126,-0.812306822,-2.310955804,-3.123262626,-0.002221887,-0.002221887,0,-3.027091285,-5.165927347,-8.193018632,-2.799152278
Alperen Sengun,sengual01,2023,4522,2171,-0.26920422,2.388274896,2.119070676,3.469814284,-3.667188419,-0.197374135,0.558543299,1.343939804,1.902483103,5.179317345,5.179317345,0,0.477757613,0.962841094,1.440598707,0.509662844
Collin Sexton,sextoco01,2023,2440,1145,1.153071293,-1.470771503,-0.317700211,0.307446243,-1.71272681,-1.405280567,1.03756074,-1.590811982,-0.553251242,1.288305753,1.288305753,0,0.346161872,-1.886741866,-1.540579993,0.394146535
Landry Shamet,shamela01,2023,2085,991,0.027037641,0.989481533,1.016519174,-2.554226461,2.881453874,0.327227413,-0.513668742,1.438185734,0.924516992,1.866552179,1.628932808,0.237619371,-0.386934568,1.016297758,0.62936319,0.004915241
Day'Ron Sharpe,sharpda01,2023,1216,572,-1.70710175,-4.65718812,-6.36428987,-0.7995203,-7.089500255,-7.889020555,-1.612812935,-5.432399859,-7.045212794,-1.265838893,-1.159354777,-0.106484116,-1.373874443,-4.029260664,-5.403135108,0.506642286
Shaedon Sharpe,sharpsh01,2023,3743,1779,-1.93880662,-2.310441661,-4.249248282,-2.985090892,-3.895994014,-6.881084907,-2.272351475,-2.734135739,-5.006487214,-2.047155358,-2.047155358,0,-2.35948636,-2.549372185,-4.908858545,-0.046117283
Pascal Siakam,siakapa01,2023,5424,2652,2.139070698,-1.749400285,0.389670414,2.182011525,-0.898279106,1.283732419,2.274518031,-1.688450056,0.586067976,4.501214386,4.501214386,0,2.870506111,-0.640795817,2.229710294,-0.282947929
Chris Silva,silvach01,2023,8,3,-12.59458733,6.780096514,-5.814490818,-14.69680081,23.62989769,8.933096879,-13.82825985,10.75220066,-3.076059186,-0.000516656,-0.000516656,0,-17.48737306,-0.48816679,-17.97553985,3.557377361
Ben Simmons,simmobe01,2023,2304,1105,-2.517223432,1.200407257,-1.316816175,2.516980383,-0.473884787,2.043095595,-1.624439509,0.917447777,-0.706991732,1.156208736,1.156208736,0,-1.348445313,1.689399805,0.340954492,0.387327924
Kobi Simmons,simmoko01,2023,60,28,-3.756123699,3.960564272,0.204440573,-14.25200968,-5.891387573,-20.14339725,-6.115391158,2.184746944,-3.930644214,-0.016705317,-0.016705317,0,-3.769807113,-0.671902404,-4.441709517,-0.962852116
Anfernee Simons,simonan01,2023,4488,2171,2.036317218,-1.186728124,0.849589094,0.198349434,1.344250808,1.542600242,1.791761638,-0.684837056,1.106924582,4.241107184,4.241107184,0,1.737726045,-0.235761649,1.501964396,-0.73224881
Marko Simonovic,simonma01,2023,49,20,-7.808680491,-11.86530086,-19.67398135,2.672317261,15.98311837,18.65543563,-6.106366982,-6.830972053,-12.93733904,-0.105761092,-0.105761092,0,-6.146381901,-7.112334385,-13.25871629,1.756954856
Jericho Sims,simsje01,2023,1646,812,-1.92909838,0.106596351,-1.822502028,-4.320273613,-0.539124293,-4.859397906,-2.571739778,-0.018667078,-2.590406856,0.065364334,0.065364334,0,-2.737388567,-0.089678573,-2.827067141,-1.148458468
Marcus Smart,smartma01,2023,5478,2636,0.582982448,1.127343276,1.710325724,1.305015936,-1.105496655,0.199519281,0.723571747,0.691447075,1.415018822,5.745258702,3.675092035,2.070166666,0.97654203,1.11361811,2.09016014,1.073911074
Dennis Smith Jr.,smithde03,2023,2957,1390,-2.313917653,2.302298593,-0.011619061,-5.297973621,7.129973136,1.831999515,-3.01534292,3.464712355,0.449369435,2.255443295,2.255443295,0,-2.887663376,2.929397338,0.041733962,-0.599624012
Dru Smith,smithdr01,2023,331,158,-1.480939122,1.307741242,-0.17319788,-6.606413224,2.008359102,-4.598054122,-2.635313093,1.54067644,-1.094636654,0.129923301,0.129923301,0,-2.723688816,1.89446835,-0.829220466,-0.679936901
Ish Smith,smithis01,2023,864,410,-4.208805516,-1.96720292,-6.176008436,-5.803720471,3.793366231,-2.01035424,-4.845323623,-0.902323035,-5.747646657,-0.626911583,-0.588975808,-0.037935776,-4.076433358,-2.558447298,-6.634880656,-0.207947078
Jalen Smith,smithja04,2023,2759,1279,-2.382541421,-1.4422353,-3.824776721,-1.865522109,-0.617736404,-2.483258513,-2.418768329,-1.312886543,-3.731654871,-0.645362536,-0.645362536,0,-1.553717539,-1.759741768,-3.313459307,0.754398419
Jabari Smith Jr.,smithja05,2023,5124,2451,-3.143492083,-0.846204018,-3.9896961,-2.987966245,-3.860818782,-6.848785027,-3.261084333,-1.462098894,-4.723183227,-2.460987659,-2.460987659,0,-2.764936375,-1.793383385,-4.55831976,-0.265003152
Xavier Sneed,sneedxa01,2023,105,48,-3.280547955,-1.138806731,-4.419354686,-10.52701504,1.037790282,-9.489224758,-4.926098482,-0.714828509,-5.640926992,-0.070657023,-0.070657023,0,-5.646502211,-2.083181741,-7.729683952,-0.20048171
Jeremy Sochan,sochaje01,2023,3109,1458,-2.500979001,0.059254336,-2.441724665,0.608581826,-0.615775481,-0.007193655,-1.941499699,-0.004782305,-1.946282003,0.599734903,0.599734903,0,-2.009872996,-0.127763396,-2.137636392,0.316024375
Jaden Springer,sprinja01,2023,226,106,2.867963561,-1.649305472,1.218658089,-3.821136093,3.958766933,0.13763084,1.592051575,-0.6294369,0.962614675,0.202090467,0.163120537,0.038969929,0.180300555,-0.389311618,-0.209011062,-0.221881452
Lamar Stevens,stevela01,2023,2275,1129,-3.152388991,1.415910853,-1.736478139,-1.970488896,-1.866152418,-3.836641314,-3.104789455,0.757589915,-2.34719954,0.225995698,0.145024106,0.080971592,-3.283739604,0.654980152,-2.628759452,-1.132036761
Isaiah Stewart,stewais01,2023,2982,1414,-2.318656514,-0.07306942,-2.391725933,-0.425582993,-0.299910529,-0.725493521,-2.018829876,-0.062527573,-2.081357449,0.48228485,0.48228485,0,-2.444045091,-1.140180221,-3.584225313,-0.01865013
Max Strus,strusma01,2023,5918,2920,0.235324514,-1.032326721,-0.797002207,-3.342723484,-2.062295663,-5.405019147,-0.496018393,-1.330243123,-1.826261516,1.428066644,0.15338856,1.274678085,-0.090601077,-0.891617622,-0.982218699,-0.339307283
Jalen Suggs,suggsja01,2023,2641,1246,-0.002336862,3.591376277,3.589039415,-1.657199318,0.590198438,-1.06700088,-0.310986744,3.185428127,2.874441383,3.607086132,3.607086132,0,-0.494234762,2.798424751,2.304189989,0.891394652
Edmond Sumner,sumneed01,2023,1588,740,-1.201516102,-1.532018392,-2.733534494,-1.445728977,1.533785992,0.088057015,-1.336847271,-1.005595516,-2.342442787,0.155038607,0.141477345,0.013561262,-1.691499576,-1.112781662,-2.804281238,1.013213532
Cole Swider,swideco01,2023,91,41,0.012696281,-5.050264314,-5.037568033,4.335435818,-2.651701177,1.683734642,0.932913389,-4.842843866,-3.909930477,-0.024003285,-0.024003285,0,-0.129566678,-5.715148549,-5.844715227,-1.083118447
Jae'Sean Tate,tateja01,2023,1426,677,-1.445101124,0.82858759,-0.616513535,-2.147175528,1.588901003,-0.558274525,-1.637331973,1.100167296,-0.537164677,0.76180764,0.76180764,0,-2.775509767,0.045210166,-2.730299602,-0.332468699
Jayson Tatum,tatumja01,2023,7273,3531,4.251844059,-0.303487265,3.948356794,4.633274985,-0.104599599,4.528675386,4.497103899,-0.322135282,4.174968617,12.58922335,8.987495557,3.601727794,5.479057315,-0.102690416,5.376366898,-0.15447252
Terry Taylor,taylote01,2023,580,264,-2.634290551,-4.586931174,-7.221221725,-0.721200226,3.289403293,2.568203066,-2.366744365,-3.173052821,-5.539797186,-0.360588016,-0.360588016,0,-3.328293679,-4.574580666,-7.902874344,-0.387843837
Garrett Temple,templga01,2023,362,162,-0.788835838,0.419566961,-0.369268877,-7.732901663,1.430456305,-6.302445357,-2.304696614,0.619776325,-1.684920289,0.088423643,0.088423643,0,-2.395336556,-0.055694587,-2.451031144,0.449738885
Dalen Terry,terryda01,2023,458,214,0.915820556,1.498428803,2.414249359,-5.178880342,4.669460303,-0.509420039,-0.287356488,2.214752698,1.927396211,0.510705901,0.510705901,0,-1.873588176,1.50914081,-0.364447366,0.00290259
Daniel Theis,theisda01,2023,232,109,-2.802837024,-6.208020127,-9.010857151,-1.740119815,-0.937349375,-2.67746919,-2.749876598,-5.446623959,-8.196500557,-0.302037423,-0.302037423,0,-1.842244149,-5.175978262,-7.018222412,-0.284009788
Cam Thomas,thomaca02,2023,2019,964,-0.497914716,-1.454014074,-1.951928791,-2.43120486,-1.562522486,-3.993727346,-0.934630085,-1.57093056,-2.505560646,0.107180737,0.208603416,-0.10142268,-0.719622898,-2.120647963,-2.840270861,-0.35730463
Klay Thompson,thompkl01,2023,5934,2747,0.666026755,-1.429169181,-0.763142426,1.821286534,0.520771693,2.342058226,0.927633041,-1.122312811,-0.19467977,3.628663664,2.846994604,0.78166906,1.719106121,-1.291216935,0.427889186,0.643749987
Tristan Thompson,thomptr01,2023,64,32,-5.873694241,1.528547472,-4.345146769,-1.250321172,11.13902324,9.88870207,-5.296502983,3.647150371,-1.649352613,0.018341938,0,0.018341938,-5.013051897,2.503149575,-2.509902323,-1.011855439
JT Thor,thorjt01,2023,2068,969,-4.85640121,-0.678052221,-5.534453431,-4.653431119,1.04861104,-3.604820079,-5.06362111,-0.341453261,-5.405074371,-1.3102095,-1.3102095,0,-4.924045695,-1.318920826,-6.242966521,-0.185797239
Matisse Thybulle,thybuma01,2023,2542,1200,-2.029163354,2.038109311,0.008945957,-2.423223474,3.409662434,0.98643896,-2.253114875,2.463758649,0.210643773,1.805165684,1.805165684,0,-2.464125003,2.733237093,0.26911209,0.283990131
Xavier Tillman,tillmxa01,2023,2915,1363,-1.001405389,1.879017392,0.877612003,-1.11918392,0.685715419,-0.433468501,-1.077805646,1.69274364,0.614937994,2.356607944,1.769125987,0.587481957,-1.839837105,1.872701111,0.032864006,-0.317808881
Isaiah Todd,toddis01,2023,134,61,-13.48492096,-5.964007609,-19.44892856,-7.45201885,6.618534416,-0.833484434,-13.0567994,-3.701822095,-16.7586215,-0.43252961,-0.43252961,0,-13.12622046,-5.562729585,-18.68895005,-0.798598976
Obi Toppin,toppiob01,2023,2556,1225,-0.883436666,-0.572925785,-1.456362451,-0.989123582,2.00529106,1.016167478,-0.995637857,-0.080233272,-1.075871129,1.081574284,0.698535132,0.383039151,-0.181376272,-1.443231062,-1.624607334,0.447225141
Juan Toscano-Anderson,toscaju01,2023,1513,700,-3.562286241,-0.774736985,-4.337023226,-5.130932953,-0.2124685,-5.343401453,-4.115269873,-0.684291866,-4.79956174,-0.726827128,-0.726827128,0,-4.625669007,-1.227046996,-5.852716003,-0.347904249
Karl-Anthony Towns,townska01,2023,2401,1137,0.201366152,0.600626821,0.801992974,-3.370481547,-0.404516194,-3.774997741,-0.518711164,0.436175281,-0.082535882,1.529050598,1.723851207,-0.194800609,-0.660632005,0.580630016,-0.080001989,1.252865282
Gary Trent Jr.,trentga02,2023,4408,2118,1.100101326,-0.610991671,0.489109655,-2.69687514,-0.811865842,-3.508740982,0.363947663,-0.69610457,-0.332156907,2.619795832,2.619795832,0,0.615147127,0.181499776,0.796646903,0.27296622
